"Station Name","VANCOUVER INTL A"
"Province","BRITISH COLUMBIA"
"Latitude","49.19"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108395"
"WMO Identifier","71892"
"TC Identifier","YVR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"M","Missing"
"E","Estimated"
"NA","Not Available"
"**","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-08-27 06:00","2013","08","27","06:00","**","16.8","","13.8","","82","","11","","10","","24.1","","101.25","","","","","","NA"
"2013-08-27 07:00","2013","08","27","07:00","**","17.5","","13.9","","79","","14","","14","","24.1","","101.29","","","","","","Cloudy"
"2013-08-27 08:00","2013","08","27","08:00","**","17.8","","14.2","","79","","11","","7","","24.1","","101.30","","","","","","NA"
"2013-08-27 09:00","2013","08","27","09:00","**","18.8","","14.1","","74","","10","","15","","24.1","","101.29","","","","","","NA"
"2013-08-27 10:00","2013","08","27","10:00","**","19.7","","14.4","","71","","14","","18","","32.2","","101.29","","","","","","Cloudy"
"2013-08-27 11:00","2013","08","27","11:00","**","21.2","","14.5","","65","","13","","22","","32.2","","101.25","","25","","","","NA"
"2013-08-27 12:00","2013","08","27","12:00","**","20.8","","14.3","","66","","12","","19","","32.2","","101.22","","","","","","NA"
"2013-08-27 13:00","2013","08","27","13:00","**","21.6","","14.8","","65","","13","","13","","48.3","","101.19","","25","","","","Cloudy"
"2013-08-27 14:00","2013","08","27","14:00","**","22.0","","14.5","","62","","12","","11","","48.3","","101.15","","26","","","","NA"
"2013-08-27 15:00","2013","08","27","15:00","**","19.8","","15.3","","75","","29","","11","","48.3","","101.13","","","","","","NA"
"2013-08-27 16:00","2013","08","27","16:00","**","20.2","","15.5","","74","","32","","14","","48.3","","101.05","","","","","","Cloudy"
"2013-08-27 17:00","2013","08","27","17:00","**","20.6","","15.5","","72","","31","","13","","48.3","","100.98","","25","","","","NA"
"2013-08-27 18:00","2013","08","27","18:00","**","20.4","","14.4","","68","","31","","15","","48.3","","100.92","","","","","","NA"
"2013-08-27 19:00","2013","08","27","19:00","**","17.9","","15.4","","85","","30","","23","","32.2","","100.90","","","","","","Rain"
"2013-08-27 20:00","2013","08","27","20:00","**","18.0","","15.1","","83","","31","","27","","24.1","","100.85","","","","","","NA"
"2013-08-27 21:00","2013","08","27","21:00","**","16.7","","15.4","","92","","29","","47","","9.7","","100.93","","","","","","Heavy Rain"
"2013-08-27 22:00","2013","08","27","22:00","**","16.4","","15.4","","94","","31","","26","","12.9","","100.97","","","","","","Moderate Rain"
"2013-08-27 23:00","2013","08","27","23:00","**","16.4","","14.6","","89","","22","","1","","24.1","","100.97","","","","","","Rain"
"2013-08-28 00:00","2013","08","28","00:00","**","16.5","","15.4","","93","","11","","9","","24.1","","100.98","","","","","","Drizzle"
"2013-08-28 01:00","2013","08","28","01:00","**","16.3","","15.5","","95","","13","","10","","24.1","","100.97","","","","","","Drizzle"
"2013-08-28 02:00","2013","08","28","02:00","**","16.3","","15.7","","96","","15","","10","","19.3","","100.97","","","","","","Rain"
"2013-08-28 03:00","2013","08","28","03:00","**","16.0","","15.4","","96","","16","","9","","19.3","","100.98","","","","","","Rain"
"2013-08-28 04:00","2013","08","28","04:00","**","16.1","","15.5","","96","","17","","4","","16.1","","100.98","","","","","","Rain Showers"
"2013-08-28 05:00","2013","08","28","05:00","**","16.1","","15.5","","96","","26","","9","","12.9","","101.02","","","","","","Rain"
"2013-08-28 06:00","2013","08","28","06:00","**","16.2","","15.6","","96","","19","","2","","12.9","","101.06","","","","","","NA"
"2013-08-28 07:00","2013","08","28","07:00","**","16.7","","15.6","","93","","11","","4","","12.9","","101.11","","","","","","Cloudy"
"2013-08-28 08:00","2013","08","28","08:00","**","17.2","","16.1","","93","","9","","9","","16.1","","101.13","","","","","","NA"
"2013-08-28 09:00","2013","08","28","09:00","**","17.9","","16.4","","91","","15","","8","","19.3","","101.17","","","","","","NA"
"2013-08-28 10:00","2013","08","28","10:00","**","18.9","","16.4","","85","","14","","10","","19.3","","101.20","","","","","","Cloudy"
"2013-08-28 11:00","2013","08","28","11:00","**","19.2","","16.3","","83","","23","","10","","24.1","","101.22","","","","","","NA"
"2013-08-28 12:00","2013","08","28","12:00","**","19.3","","16.6","","84","","22","","7","","24.1","","101.22","","","","","","NA"
"2013-08-28 13:00","2013","08","28","13:00","**","19.8","","16.3","","80","","26","","9","","24.1","","101.24","","","","","","Cloudy"
"2013-08-28 14:00","2013","08","28","14:00","**","20.6","","16.5","","77","","25","","8","","32.2","","101.22","","26","","","","NA"
"2013-08-28 15:00","2013","08","28","15:00","**","21.1","","17.4","","79","","29","","12","","32.2","","101.21","","27","","","","NA"
"2013-08-28 16:00","2013","08","28","16:00","**","21.8","","17.5","","76","","31","","7","","48.3","","101.17","","27","","","","Cloudy"
"2013-08-28 17:00","2013","08","28","17:00","**","21.1","","17.4","","79","","28","","13","","48.3","","101.17","","27","","","","NA"
"2013-08-28 18:00","2013","08","28","18:00","**","21.0","","16.7","","76","","32","","9","","32.2","","101.11","","26","","","","NA"
"2013-08-28 19:00","2013","08","28","19:00","**","19.5","","17.1","","86","","33","","7","","32.2","","101.11","","","","","","Cloudy"
"2013-08-28 20:00","2013","08","28","20:00","**","19.9","","17.7","","87","","7","","4","","32.2","","101.11","","","","","","NA"
"2013-08-28 21:00","2013","08","28","21:00","**","18.9","","17.3","","90","","29","","4","","32.2","","101.13","","","","","","NA"
"2013-08-28 22:00","2013","08","28","22:00","**","18.7","","17.4","","92","","29","","4","","32.2","","101.15","","","","","","Rain"
"2013-08-28 23:00","2013","08","28","23:00","**","18.4","","17.1","","92","","29","","11","","32.2","","101.13","","","","","","Rain"
"2013-08-29 00:00","2013","08","29","00:00","**","17.7","","17.1","","96","","31","","16","","24.1","","101.16","","","","","","Rain"
"2013-08-29 01:00","2013","08","29","01:00","**","17.6","","17.0","","96","","32","","9","","24.1","","101.15","","","","","","Rain"
"2013-08-29 02:00","2013","08","29","02:00","**","17.8","","16.8","","94","","4","","7","","24.1","","101.15","","","","","","Rain"
"2013-08-29 03:00","2013","08","29","03:00","**","17.9","","16.9","","94","","5","","10","","24.1","","101.12","","","","","","NA"
"2013-08-29 04:00","2013","08","29","04:00","**","18.1","","17.0","","93","","7","","12","","24.1","","101.09","","","","","","Cloudy"
"2013-08-29 05:00","2013","08","29","05:00","**","18.2","","17.2","","94","","10","","9","","24.1","","101.09","","","","","","Rain"
"2013-08-29 06:00","2013","08","29","06:00","**","18.1","","17.5","","96","","12","","12","","9.7","","101.09","","","","","","Rain,Fog"
"2013-08-29 07:00","2013","08","29","07:00","**","17.8","","17.2","","96","","15","","16","","8.1","","101.10","","","","","","Rain,Fog"
"2013-08-29 08:00","2013","08","29","08:00","**","18.0","","17.4","","96","","14","","9","","12.9","","101.09","","","","","","NA"
"2013-08-29 09:00","2013","08","29","09:00","**","19.2","","18.2","","94","","10","","8","","16.1","","101.09","","","","","","NA"
"2013-08-29 10:00","2013","08","29","10:00","**","19.6","","18.3","","92","","8","","16","","24.1","","101.07","","","","","","Cloudy"
"2013-08-29 11:00","2013","08","29","11:00","**","19.4","","18.4","","94","","14","","14","","6.4","","101.13","","","","","","Moderate Rain,Fog"
"2013-08-29 12:00","2013","08","29","12:00","**","19.2","","18.1","","93","","14","","15","","12.9","","101.15","","","","","","Rain"
"2013-08-29 13:00","2013","08","29","13:00","**","19.4","","18.3","","93","","9","","17","","16.1","","101.12","","","","","","Rain"
"2013-08-29 14:00","2013","08","29","14:00","**","19.6","","17.6","","88","","14","","21","","24.1","","101.23","","","","","","NA"
"2013-08-29 15:00","2013","08","29","15:00","**","20.5","","17.6","","83","","14","","22","","24.1","","101.23","","26","","","","NA"
"2013-08-29 16:00","2013","08","29","16:00","**","19.4","","17.2","","87","","10","","20","","19.3","","101.24","","","","","","Rain"
"2013-08-29 17:00","2013","08","29","17:00","**","19.5","","17.3","","87","","10","","17","","24.1","","101.23","","","","","","NA"
"2013-08-29 18:00","2013","08","29","18:00","**","20.2","","17.6","","85","","10","","19","","24.1","","101.20","","26","","","","NA"
"2013-08-29 19:00","2013","08","29","19:00","**","20.2","","17.5","","84","","7","","12","","24.1","","101.14","","26","","","","Cloudy"
"2013-08-29 20:00","2013","08","29","20:00","**","19.6","","17.1","","85","","13","","28","","24.1","","101.19","","","","","","Rain"
"2013-08-29 21:00","2013","08","29","21:00","**","18.2","","16.9","","92","","13","","17","","24.1","","101.22","","","","","","NA"
"2013-08-29 22:00","2013","08","29","22:00","**","18.3","","16.3","","88","","15","","33","","24.1","","101.20","","","","","","Cloudy"
"2013-08-29 23:00","2013","08","29","23:00","**","16.2","","15.4","","95","","9","","6","","16.1","","101.31","","","","","","Thunderstorms,Rain Showers"
"2013-08-30 00:00","2013","08","30","00:00","**","16.1","","15.2","","94","","8","","9","","19.3","","101.48","","","","","","NA"
"2013-08-30 01:00","2013","08","30","01:00","**","16.1","","13.8","","86","","8","","1","","24.1","","101.57","","","","","","Mainly Clear"
"2013-08-30 02:00","2013","08","30","02:00","**","15.3","","14.2","","93","","9","","9","","24.1","","101.61","","","","","","NA"
"2013-08-30 03:00","2013","08","30","03:00","**","16.3","","13.6","","84","","16","","18","","19.3","","101.66","","","","","","Rain"
"2013-08-30 04:00","2013","08","30","04:00","**","15.6","","14.2","","91","","11","","17","","24.1","","101.71","","","","","","Mostly Cloudy"
"2013-08-30 05:00","2013","08","30","05:00","**","15.7","","14.8","","94","","9","","14","","24.1","","101.77","","","","","","NA"
"2013-08-30 06:00","2013","08","30","06:00","**","15.9","","14.8","","93","","9","","13","","24.1","","101.83","","","","","","NA"
"2013-08-30 07:00","2013","08","30","07:00","**","16.0","","14.9","","93","","11","","15","","24.1","","101.89","","","","","","Rain"
"2013-08-30 08:00","2013","08","30","08:00","**","16.8","","15.5","","92","","10","","16","","19.3","","101.95","","","","","","Rain"
"2013-08-30 09:00","2013","08","30","09:00","**","17.4","","15.8","","90","","10","","18","","24.1","","102.00","","","","","","NA"
"2013-08-30 10:00","2013","08","30","10:00","**","19.2","","15.9","","81","","14","","19","","24.1","","102.06","","","","","","Cloudy"
"2013-08-30 11:00","2013","08","30","11:00","**","19.1","","15.2","","78","","13","","13","","24.1","","102.07","","","","","","NA"
"2013-08-30 12:00","2013","08","30","12:00","**","19.9","","15.2","","74","","9","","9","","24.1","","102.08","","","","","","NA"
"2013-08-30 13:00","2013","08","30","13:00","**","19.7","","16.0","","79","","22","","9","","24.1","","102.09","","","","","","Cloudy"
"2013-08-30 14:00","2013","08","30","14:00","**","19.7","","15.6","","77","","23","","9","","24.1","","102.11","","","","","","NA"
"2013-08-30 15:00","2013","08","30","15:00","**","20.4","","15.1","","71","","31","","6","","32.2","","102.07","","","","","","NA"
"2013-08-30 16:00","2013","08","30","16:00","**","21.6","","14.4","","63","","7","","6","","48.3","","102.04","","25","","","","Mostly Cloudy"
"2013-08-30 17:00","2013","08","30","17:00","**","21.0","","15.8","","72","","28","","8","","48.3","","101.99","","25","","","","NA"
"2013-08-30 18:00","2013","08","30","18:00","**","20.0","","15.5","","75","","30","","9","","48.3","","101.99","","","","","","NA"
"2013-08-30 19:00","2013","08","30","19:00","**","17.0","","14.9","","87","","30","","5","","48.3","","101.97","","","","","","Mostly Cloudy"
"2013-08-30 20:00","2013","08","30","20:00","**","17.6","","14.2","","80","","3","","9","","48.3","","101.99","","","","","","NA"
"2013-08-30 21:00","2013","08","30","21:00","**","16.8","","13.6","","81","","2","","9","","48.3","","101.96","","","","","","NA"
"2013-08-30 22:00","2013","08","30","22:00","**","15.4","","13.3","","87","","35","","5","","48.3","","101.96","","","","","","Mostly Cloudy"
"2013-08-30 23:00","2013","08","30","23:00","**","14.7","","12.9","","89","","35","","6","","48.3","","101.93","","","","","","NA"
"2013-08-31 00:00","2013","08","31","00:00","**","13.8","","12.4","","91","","34","","4","","48.3","","101.89","","","","","","NA"
"2013-08-31 01:00","2013","08","31","01:00","**","12.8","","11.9","","94","","32","","6","","48.3","","101.89","","","","","","Mostly Cloudy"
"2013-08-31 02:00","2013","08","31","02:00","**","13.1","","11.5","","90","","11","","4","","48.3","","101.87","","","","","","NA"
"2013-08-31 03:00","2013","08","31","03:00","**","12.8","","11.7","","93","","4","","5","","48.3","","101.84","","","","","","NA"
"2013-08-31 04:00","2013","08","31","04:00","**","13.1","","12.0","","93","","4","","3","","48.3","","101.82","","","","","","Mainly Clear"
"2013-08-31 05:00","2013","08","31","05:00","**","12.6","","11.7","","94","","4","","3","","48.3","","101.82","","","","","","NA"
"2013-08-31 06:00","2013","08","31","06:00","**","12.5","","10.9","","90","","10","","8","","48.3","","101.80","","","","","","NA"
"2013-08-31 07:00","2013","08","31","07:00","**","15.7","","12.5","","81","","9","","3","","48.3","","101.79","","","","","","Mostly Cloudy"
"2013-08-31 08:00","2013","08","31","08:00","**","17.1","","13.9","","81","","32","","13","","48.3","","101.77","","","","","","NA"
"2013-08-31 09:00","2013","08","31","09:00","**","17.6","","14.2","","80","","28","","9","","48.3","","101.73","","","","","","NA"
"2013-08-31 10:00","2013","08","31","10:00","**","18.2","","15.1","","82","","30","","19","","48.3","","101.66","","","","","","Mainly Clear"
"2013-08-31 11:00","2013","08","31","11:00","**","18.1","","15.4","","84","","30","","18","","48.3","","101.61","","","","","","NA"
"2013-08-31 12:00","2013","08","31","12:00","**","18.3","","15.4","","83","","29","","24","","48.3","","101.59","","","","","","NA"
"2013-08-31 13:00","2013","08","31","13:00","**","18.5","","15.6","","83","","30","","24","","48.3","","101.50","","","","","","Mainly Clear"
"2013-08-31 14:00","2013","08","31","14:00","**","19.4","","16.3","","82","","30","","19","","48.3","","101.43","","","","","","NA"
"2013-08-31 15:00","2013","08","31","15:00","**","19.3","","16.0","","81","","31","","22","","48.3","","101.32","","","","","","NA"
"2013-08-31 16:00","2013","08","31","16:00","**","19.6","","16.1","","80","","30","","18","","48.3","","101.23","","","","","","Mainly Clear"
"2013-08-31 17:00","2013","08","31","17:00","**","19.5","","16.0","","80","","30","","18","","48.3","","101.16","","","","","","NA"
"2013-08-31 18:00","2013","08","31","18:00","**","18.7","","16.0","","84","","30","","16","","48.3","","101.08","","","","","","NA"
"2013-08-31 19:00","2013","08","31","19:00","**","17.6","","16.1","","91","","30","","13","","48.3","","101.06","","","","","","Mainly Clear"
"2013-08-31 20:00","2013","08","31","20:00","**","17.4","","15.8","","90","","29","","12","","32.2","","101.03","","","","","","NA"
"2013-08-31 21:00","2013","08","31","21:00","**","16.7","","15.6","","93","","30","","9","","32.2","","101.00","","","","","","NA"
"2013-08-31 22:00","2013","08","31","22:00","**","17.1","","16.1","","94","","32","","13","","32.2","","100.99","","","","","","Mainly Clear"
"2013-08-31 23:00","2013","08","31","23:00","**","15.5","","14.6","","94","","34","","10","","32.2","","101.02","","","","","","NA"
